2008-01-02,-0.2650657033607887
2008-01-03,-0.3015444910875876
2008-01-04,-0.36461482889455205
2008-01-07,-0.3604428730800687
2008-01-08,-0.4334991369003554
2008-01-09,-0.4218692860648986
2008-01-10,-0.32681364777148586
2008-01-11,-0.2736893473288816
2008-01-14,-0.19221014653714863
2008-01-15,-0.2537832850631665
2008-01-16,-0.14211295428142012
2008-01-17,-0.13989983283088125
2008-01-18,-0.15120633423302077
2008-01-22,-0.06985560581864314
2008-01-23,0.27414931530646147
2008-01-24,0.4373762090680616
2008-01-25,0.4451944366403883
2008-01-28,0.5430812753287083
2008-01-29,0.687861309439795
2008-01-30,0.7380039114079
2008-01-31,0.7334534590261617
2008-02-01,0.7391380311448158
2008-02-04,0.5820527993836525
2008-02-05,0.31198571340978476
2008-02-06,0.11090904875898822
2008-02-07,0.053983313115711584
2008-02-08,-0.06608358700904382
2008-02-11,-0.17141817475210597
2008-02-12,-0.2360792591383306
2008-02-13,-0.2234560184575416
2008-02-14,-0.2952856304805165
2008-02-15,-0.2918039440112317
2008-02-19,-0.30190098747793576
2008-02-20,-0.276533683925112
2008-02-21,-0.2526118934604279
2008-02-22,-0.17602937453184114
2008-02-25,-0.11408769488132671
2008-02-26,-0.08792220152950525
2008-02-27,-0.027277700491535745
2008-02-28,-0.10321626203974937
2008-02-29,-0.2496973626957851
2008-03-03,-0.37662390056404527
2008-03-04,-0.4716565602826252
2008-03-05,-0.5304311590895907
2008-03-06,-0.615796723862726
2008-03-07,-0.6213293790678763
2008-03-10,-0.6485084603015732
2008-03-11,-0.48660295994933067
2008-03-12,-0.364170880935035
2008-03-13,-0.2880224664320168
2008-03-14,-0.306122254339805
2008-03-17,-0.07085643150514365
2008-03-18,0.23127044081208936
2008-03-19,0.4051388518269903
2008-03-20,0.7061977148913173
2008-03-24,0.8998305329373467
2008-03-25,0.951388028526335
2008-03-26,0.8247850133398034
2008-03-27,0.6314764571223499
2008-03-28,0.46887011526928013
2008-03-31,0.3559371288522391
2008-04-01,0.5006946137825417
2008-04-02,0.540414521170606
2008-04-03,0.5358739015724285
2008-04-04,0.4585741148585091
2008-04-07,0.37824424272631774
2008-04-08,0.26107350296173304
2008-04-09,0.13401698522043604
2008-04-10,0.013501080537231869
2008-04-11,-0.1483207311131649
2008-04-14,-0.3099804960784398
2008-04-15,-0.36535486405525275
2008-04-16,-0.22018803659194974
2008-04-17,-0.11342535784438645
2008-04-18,-0.007992040122873356
2008-04-21,0.02217620967924061
2008-04-22,0.05969730362275205
2008-04-23,0.045479023605142554
2008-04-24,0.13540482011743182
2008-04-25,0.22750935829541463
2008-04-28,0.24032783430058124
2008-04-29,0.21371880060786586
2008-04-30,0.21244474995197704
2008-05-01,0.28662136311435193
2008-05-02,0.27527375766514606
2008-05-05,0.20582144805522296
2008-05-06,0.1535378860892347
2008-05-07,0.00783071076987385
2008-05-08,-0.12435637190127946
2008-05-09,-0.1795914665346241
2008-05-12,-0.1749934093651061
2008-05-13,-0.27504867449700776
2008-05-14,-0.3059149797664932
2008-05-15,-0.25153272899464274
2008-05-16,-0.2398078141256884
2008-05-19,-0.25807864307703166
2008-05-20,-0.3957124847728073
2008-05-21,-0.5413315974906929
2008-05-22,-0.5707692363420704
2008-05-23,-0.6043145897388433
2008-05-27,-0.5543357580236334
2008-05-28,-0.5025017159736821
2008-05-29,-0.40002265605277454
2008-05-30,-0.34620368914068383
2008-06-02,-0.3408705527180733
2008-06-03,-0.3309685159412996
2008-06-04,-0.3179675178711525
2008-06-05,-0.2602231376518481
2008-06-06,-0.32173452385164236
2008-06-09,-0.48849682596893174
2008-06-10,-0.513538266781718
2008-06-11,-0.5615022642572589
2008-06-12,-0.5000623389432022
2008-06-13,-0.33128788867447834
2008-06-16,-0.1748063845139518
2008-06-17,-0.10786295076011498
2008-06-18,-0.06456579709155763
2008-06-19,-0.026725044017271937
2008-06-20,-0.03443214835635566
2008-06-23,-0.08233062646301348
2008-06-24,-0.04486986163671647
2008-06-25,0.005302160345584284
2008-06-26,-0.043223624961093776
2008-06-27,-0.13246184403975003
2008-06-30,-0.2109672503649993
2008-07-01,-0.22964789292265464
2008-07-02,-0.17997272304079215
2008-07-03,-0.08198919478485966
2008-07-07,-0.07610101331464358
2008-07-08,0.049979652425495846
2008-07-09,0.053856553401599117
2008-07-10,0.08228260403933896
2008-07-11,0.031244117670209626
2008-07-14,-0.07465501054066048
2008-07-15,-0.16135491720644435
2008-07-16,0.10010526432246047
2008-07-17,0.5626602260543383
2008-07-18,0.7906844532219548
2008-07-21,0.8234922845303045
2008-07-22,0.9428583351755958
2008-07-23,1.0417006999351677
2008-07-24,0.8878271929956424
2008-07-25,0.7711375008694845
2008-07-28,0.5493726508896646
2008-07-29,0.5656831296594467
2008-07-30,0.5950531896594833
2008-07-31,0.5244137232063355
2008-08-01,0.4574156795009619
2008-08-04,0.3511354262944284
2008-08-05,0.36476560678505765
2008-08-06,0.3192666921387183
2008-08-07,0.173908420642368
2008-08-08,0.1416624196645827
2008-08-11,0.1555152676792363
2008-08-12,-0.0868072627655907
2008-08-13,-0.3012961832123735
2008-08-14,-0.37281351596013335
2008-08-15,-0.3884108514739476
2008-08-18,-0.4617058535230895
2008-08-19,-0.5554210661626859
2008-08-20,-0.503232431407411
2008-08-21,-0.48945644197265153
2008-08-22,-0.37172801670465855
2008-08-25,-0.36902889265676353
2008-08-26,-0.31838927583615284
2008-08-27,-0.23580136590681422
2008-08-28,-0.06614323365853181
2008-08-29,0.02362502355762014
2008-09-02,0.11152886921055322
